"","submission_name","submission_date","template_name","tissue_type","response_component_original","response_comp_orig_cnt","response_component","response_comp_cnt","response_behavior_type","response_behavior","subgroup","time_point","time_point_units","baseline_time","comparison","target_pathogen","vaccine_year","exposure_material_text","exposure_material","additional_exposure_material","cohort","adjuvant","route","publication_reference","publication_year","signature_source","signature_source_url","comments","is_model","publication_reference_url","age_group","age_min","age_max","age_units","subm_obs_id","uniq_obs_id","row_key","signature_file","signature_file_complete"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","HLA-DRB1","21","HLA-DRB1","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","CD40","21","CD40","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","HLA-DRB5","21","HLA-DRB5","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","TLR7","21","TLR7","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","TLR4","21","TLR4","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","HLA-DRB4","21","HLA-DRB4","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","HLA-DRA","21","HLA-DRA","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","HLA-DRB3","21","HLA-DRB3","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","IRF2","21","IRF2","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
"","hipc_gene_26726811_1","2016.02","hipc_gene_26726811_1","peripheral blood mononuclear cell","CD86","21","CD86","21","gene expression","up","none","1","Day","time of vaccination (first dose)","1d vs 0d","influenza A virus (A/California/7/2009(H1N1))","pan","Pandemrix","VO_0000410","","adults (18-64)","","","26726811","2016","Suppl Fig 2e","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485475/bin/NIHMS65741-supplement-1.pdf' target='_blank'>supplement-1.pdf</a>","","","https://www.ncbi.nlm.nih.gov/pubmed/26726811","adults, seniors","18","64","years","1","52","26726811_1_52","hipc_gene_sig_26726811_1.txt","hipc_gene_sig_complete_26726811_1.txt"
