""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component_original"	"response_comp_orig_cnt"	"response_component"	"response_comp_cnt"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"adjuvant"	"route"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"ALAS1"	"22"	"ALAS1"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"AURKA"	"22"	"AURKA"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"HIRIP3"	"22"	"HIRIP3"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"CD180"	"22"	"CD180"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"IFNG"	"22"	"IFNG"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"AKAP2"	"22"	"PALM2AKAP2"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"GAPDH"	"22"	"GAPDH"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"MT2A"	"22"	"MT2A"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"QPCT"	"22"	"QPCT"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"RTN3"	"22"	"RTN3"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"POLR3K"	"22"	"POLR3K"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"CYTH2"	"22"	"CYTH2"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"SLC25A40"	"22"	"SLC25A40"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
""	"hipc_gene_19155521_5"	"2009.02"	"hipc_gene_19155521_5"	"peripheral blood mononuclear cell"	"ALDH1A2"	"22"	"ALDH1A2"	"22"	"gene expression"	"positively"	"none"	"12"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	""	""	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"160"	"19155521_5_160"	"hipc_gene_sig_19155521_5.txt"	"hipc_gene_sig_complete_19155521_5.txt"
